id,imdb_id,budget,revenue,original_title,cast,runtime,genres,production_companies,release_year
20649,tt0112688,25000000,13071518,Clockers,Harvey Keitel|John Turturro|Delroy Lindo|Mekhi Phifer|Isaiah Washington,128,Mystery|Crime|Drama,Universal Pictures,1995
25066,tt0114609,6,11,Tales from the Hood,Clarence Williams III|Corbin Bernsen|David Alan Grier|Wings Hauser|Duane Whitaker,98,Horror|Thriller,Savoy Pictures,1995
500,tt0105236,1200000,14661007,Reservoir Dogs,Harvey Keitel|Tim Roth|Michael Madsen|Chris Penn|Steve Buscemi,99,Crime|Thriller,Live Entertainment|Lionsgate|Dog Eat Dog Productions Inc.,1992
812,tt0103639,28000000,504050219,Aladdin,Scott Weinger|Robin Williams|Linda Larkin|Jonathan Freeman|Frank Welker,90,Animation|Family|Comedy|Adventure|Fantasy,Walt Disney Pictures,1992
772,tt0104431,18000000,358991681,Home Alone 2: Lost In New York,Macaulay Culkin|Joe Pesci|Catherine O'Hara|Daniel Stern|John Heard,120,Comedy|Family|Adventure|Crime,Twentieth Century Fox Film Corporation|Hughes Entertainment,1992
364,tt0103776,80000000,280000000,Batman Returns,Michael Keaton|Danny DeVito|Michelle Pfeiffer|Christopher Walken|Michael Gough,126,Action|Crime|Fantasy|Science Fiction|Thriller,PolyGram Filmed Entertainment|Warner Bros.,1992
8077,tt0103644,50000000,159773545,AlienÂ³,Sigourney Weaver|Charles S. Dutton|Charles Dance|Pete Postlethwaite|Ralph Brown,114,Science Fiction|Action|Horror,Twentieth Century Fox Film Corporation|Brandywine Productions,1992
943,tt0104714,35000000,321731527,Lethal Weapon 3,Mel Gibson|Danny Glover|Joe Pesci|Rene Russo|Stuart Wilson,118,Adventure|Action|Comedy|Thriller|Crime,Silver Pictures|Warner Bros.,1992
6114,tt0103874,40000000,215862692,Dracula,Gary Oldman|Winona Ryder|Anthony Hopkins|Keanu Reeves|Richard E. Grant,128,Romance|Horror,American Zoetrope|Columbia Pictures Corporation|Osiris Films,1992
8845,tt0105690,35000000,156563139,Under Siege,Steven Seagal|Tommy Lee Jones|Gary Busey|Erika Eleniak|Patrick O'Neal,103,Action|Thriller,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,1992
881,tt0104257,40000000,243240178,A Few Good Men,Tom Cruise|Jack Nicholson|Demi Moore|Kevin Bacon|Kiefer Sutherland,138,Drama|Thriller,Castle Rock Entertainment|Columbia Pictures Corporation,1992
8872,tt0105793,20000000,121697323,Wayne's World,Mike Myers|Dana Carvey|Rob Lowe|Tia Carrere|Lara Flynn Boyle,94,Comedy,Paramount Pictures,1992
402,tt0103772,49000000,352927224,Basic Instinct,Michael Douglas|Sharon Stone|George Dzundza|Jeanne Tripplehorn|Denis Arndt,127,Thriller|Mystery,TriStar Pictures|Canal+|Carolco Pictures,1992
9504,tt0104348,12500000,10725228,Glengarry Glen Ross,Al Pacino|Jack Lemmon|Alec Baldwin|Alan Arkin|Ed Harris,100,Crime|Drama|Mystery,New Line Cinema|GGR|Zupnik Cinema Group II,1992
11158,tt0104437,40000000,58662452,Honey I Blew Up the Kid,Rick Moranis|Marcia Strassman|Robert Oliveri|Daniel Shalikar|Joshua Shalikar,89,Adventure|Comedy|Family|Science Fiction,Walt Disney Pictures|Touchwood Pacific Partners 1,1992
12143,tt0103759,1000000,2019469,Bad Lieutenant,Harvey Keitel|Victor Argo|Frankie Thorn|Robin Burrows|Paul Calderon,96,Crime|Drama,Bad Lt. Productions,1992
33,tt0105695,14000000,159157447,Unforgiven,Clint Eastwood|Gene Hackman|Morgan Freeman|Richard Harris|Jaimz Woolvett,131,Western,Warner Bros.,1992
2005,tt0105417,31000000,231605150,Sister Act,Whoopi Goldberg|Maggie Smith|Kathy Najimy|Wendy Makkena|Mary Wickes,100,Music|Comedy,Touchstone Pictures,1992
1492,tt0103594,47000000,7191399,1492: Conquest of Paradise,GÃ©rard Depardieu|Armand Assante|Sigourney Weaver|Loren Dean|Ãngela Molina,154,Action|Adventure|Drama|History,Paramount Pictures|Gaumont|France 3 CinÃ©ma|ABC Pictures|LÃ©gende Entreprises,1992
10906,tt0105128,8000000,17092453,Pet Sematary II,Edward Furlong|Anthony Edwards|Clancy Brown|Jared Rushton|Sarah Trigger,100,Horror,Paramount Pictures|Columbus Circle Films,1992
9475,tt0105323,31000000,134095253,Scent of a Woman,Al Pacino|Chris O'Donnell|James Rebhorn|Gabrielle Anwar|Philip Seymour Hoffman,157,Drama,Universal Pictures|City Light Films,1992
10538,tt0105104,15000000,44065653,Passenger 57,Wesley Snipes|Bruce Payne|Tom Sizemore|Alex Datcher|Bruce Greenwood,84,Action|Adventure|Thriller,Warner Bros.,1992
763,tt0103873,3000000,242623,Braindead,Tim Balme|Diana PeÃ±alver|Elizabeth Moody|Ian Watkin|Brenda Kendall,104,Horror|Comedy,WingNut Films|New Zealand Film Commission|Avalon/NFU Studios,1992
12088,tt0106950,8000000,6739141,Fortress,"Christopher Lambert|Kurtwood Smith|Loryn Locklin|Clifton Collins, Jr.|Jeffrey Combs",95,Action|Thriller|Science Fiction,Village Roadshow Pictures|Davis Entertainment|Fortress Films,1992
619,tt0103855,25000000,411006740,The Bodyguard,Whitney Houston|Kevin Costner|Michele Lamar Richards|Ralph Waite|Gary Kemp,129,Thriller|Action|Drama|Music|Romance,Tig Productions|Warner Bros.|Kasdan Pictures,1992
9869,tt0105112,45000000,178051587,Patriot Games,Harrison Ford|Anne Archer|Patrick Bergin|Thora Birch|James Fox,117,Drama|Action|Thriller|Crime,Paramount Pictures|Mace Neufeld Productions,1992
10414,tt0104868,10000000,50752337,The Mighty Ducks,Emilio Estevez|Joss Ackland|Lane Smith|Heidi Kling|Josef Sommer,101,Comedy|Family,Walt Disney,1992
1923,tt0105665,10000000,4160851,Twin Peaks: Fire Walk with Me,Sheryl Lee|Ray Wise|MÃ¤dchen Amick|Dana Ashbrook|Phoebe Augustine,125,Drama|Mystery,New Line Cinema,1992
10403,tt0105151,8000000,21706101,The Player,Tim Robbins|Greta Scacchi|Fred Ward|Whoopi Goldberg|Peter Gallagher,124,Comedy|Drama,Fine Line Features|Avenue Pictures Productions|Spelling Entertainment|Addis Wechsler Pictures,1992
11569,tt0104409,5000000,12534961,Hellraiser III: Hell on Earth,Kevin Bernhardt|Terry Farrell|Ken Carpenter|Doug Bradley|Paula Marshall,93,Horror|Thriller|War,Fifth Avenue Entertainment|Trans Atlantic Entertainment,1992
1883,tt0104797,34000000,48169908,Malcolm X,"Denzel Washington|Angela Bassett|Albert Hall|Al Freeman, Jr.|Delroy Lindo",202,Drama|History,JVC Entertainment|Warner Bros.,1992
9361,tt0104691,40000000,75505856,The Last of the Mohicans,Daniel Day-Lewis|Madeleine Stowe|Russell Means|Eric Schweig|Jodhi May,112,Action|Adventure|Drama|History|Romance,Morgan Creek Productions,1992
9367,tt0104815,220000,2040920,El Mariachi,Carlos Gallardo|Jaime de Hoyos|Peter Marquardt|Reinol Martinez|Ramiro Gomez,81,Action|Crime|Thriller,Columbia Pictures,1992
11087,tt0104389,11700000,88036683,The Hand that Rocks the Cradle,Annabella Sciorra|Rebecca De Mornay|Matt McCoy|Ernie Hudson|Madeline Zima,110,Drama|Thriller,Hollywood Pictures|Interscope Communications|Nomura Babcock & Brown,1992
10497,tt0104779,5000000,1862805,Bitter Moon,Hugh Grant|Kristin Scott Thomas|Emmanuelle Seigner|Peter Coyote|Victor Banerjee,139,Thriller|Drama|Romance,R.P. Productions|Columbia Pictures Corporation|Les Films Alain Sarde|Canal+|Timothy Burrill Productions,1992
47821,tt0103976,27000000,14683921,City of Joy,Patrick Swayze|Om Puri|Pauline Collins|Shabana Azmi|Ayesha Dharker,132,Drama,TriStar Pictures|Allied Filmmakers|Pricel|Lightmotive,1992
11287,tt0104694,40000000,107458785,A League of Their Own,Tom Hanks|Geena Davis|Madonna|Lori Petty|Jon Lovitz,128,Comedy|Drama|Family,Columbia Pictures|Parkway Productions,1992
10377,tt0104952,11000000,64088552,My Cousin Vinny,Joe Pesci|Ralph Macchio|Marisa Tomei|Mitchell Whitfield|Fred Gwynne,120,Comedy|Drama,20th Century Fox,1992
11386,tt0104036,3705538,62548947,The Crying Game,Stephen Rea|Jaye Davidson|Miranda Richardson|Forest Whitaker|Adrian Dunbar,112,Romance|Crime|Drama|Thriller,Miramax Films|Channel Four Films|Palace Pictures|Nippon Film Development and Finance Inc.|Eurotrustees,1992
11066,tt0103859,40000000,70100000,Boomerang,Eddie Murphy|Robin Givens|Halle Berry|David Alan Grier|Grace Jones,117,Drama|Comedy|Romance,Paramount Pictures,1992
10163,tt0104692,10000000,32101000,The Lawnmower Man,Jeff Fahey|Pierce Brosnan|Jenny Wright|Mark Bringelson|Geoffrey Lewis,108,Horror|Thriller|Science Fiction,New Line Cinema|Allied Vision,1992
9529,tt0103919,6000000,25792310,Candyman,Virginia Madsen|Tony Todd|Xander Berkeley|Kasi Lemmons|Vanessa Williams,99,Drama|Horror|Thriller,Propaganda Films|TriStar Pictures|PolyGram Filmed Entertainment,1992
17494,tt0105699,23000000,57138719,Unlawful Entry,Kurt Russell|Ray Liotta|Madeleine Stowe|Roger E. Mosley|Ken Lerner,117,Crime|Thriller,20th Century Fox|Largo Entertainment|JVC Entertainment Networks,1992
14361,tt0103924,24000000,22518097,Captain Ron,Kurt Russell|Martin Short|Mary Kay Place|Benjamin Salisbury|Meadow Sisto,100,Action|Adventure|Comedy|Family,Touchwood Pacific Partners 1|Touchstone Pictures,1992
2687,tt0104850,40000000,14358033,Memoirs of an Invisible Man,Chevy Chase|Daryl Hannah|Sam Neill|Michael McKean|Stephen Tobolowsky,99,Action|Comedy|Drama|Fantasy|Science Fiction,Regency Enterprises|Alcor Films|Canal+|Warner Bros.|Cornelius Productions,1992
13153,tt0105219,10000000,14356479,Rapid Fire,Brandon Lee|Powers Boothe|Nick Mancuso|Raymond J. Barry|Kate Hodge,95,Action|Thriller,Twentieth Century Fox Film Corporation,1992
11259,tt0104231,60000000,137783840,Far and Away,Tom Cruise|Nicole Kidman|Thomas Gibson|Robert Prosky|Barbara Babcock,140,Adventure|Drama|Romance|Western,Imagine Entertainment|Universal Pictures,1992
20763,tt0105211,35000000,4651977,Radio Flyer,Elijah Wood|Lorraine Bracco|Adam Baldwin|John Heard|Joseph Mazzello,114,Drama,Columbia Pictures|Stonebridge Entertainment|Donner/Shuler-Donner Productions,1992
16136,tt0104573,5000000,20146880,Juice,Omar Epps|Tupac Shakur|Khalil Kain|Jermaine 'Huggy' Hopkins|Samuel L. Jackson,96,Action|Crime|Drama|Thriller,Paramount Pictures,1992
18764,tt0105399,10000000,8359717,Seong lung wui,Jackie Chan|Maggie Cheung|Nina Li Chi|Teddy Robin Kwan|James Wong Jim,89,Action|Comedy|Foreign,Golden Way Films Ltd.|Hong Kong Film Directors Guild|Dimension Films (US version),1992
9605,tt0105414,16000000,48017402,Single White Female,Bridget Fonda|Jennifer Jason Leigh|Steven Weber|Peter Friedman|Stephen Tobolowsky,107,Thriller,Columbia Pictures,1992
10424,tt0104549,20000000,11390479,Jennifer Eight,Andy GarcÃ­a|Lance Henriksen|Uma Thurman|Graham Beckel|Kathy Baker,124,Crime|Drama|Mystery,Paramount Pictures,1992
19143,tt0104107,17000000,4836637,Diggstown,"James Woods|Louis Gossett, Jr.|Bruce Dern|Oliver Platt|Heather Graham",98,Action|Comedy|Drama,Metro-Goldwyn-Mayer (MGM)|Eclectic Films,1992
13937,tt0105217,12000000,37170057,Raising Cain,John Lithgow|Lolita Davidovich|Steven Bauer|Frances Sternhagen|Gregg Henry,91,Drama|Horror|Thriller|Crime,Universal Pictures|Pacific Western,1992
10409,tt0105488,3000000,33946224,Strictly Ballroom,Paul Mercurio|Tara Morice|Bill Hunter|Barry Otto|Pat Thomson,94,Comedy|Drama|Romance,Beyond Films|Australian Film Finance Corporation (AFFC)|M & A,1992
85,tt0082971,18000000,389925971,Raiders of the Lost Ark,Harrison Ford|Karen Allen|Paul Freeman|Ronald Lacey|John Rhys-Davies,115,Adventure|Action,Lucasfilm|Paramount Pictures,1981
41280,tt0082948,2800000,26279000,Private Lessons,Sylvia Kristel|Howard Hesseman|Eric Brown|Meridith Baer|Pamela Jean Bryant,87,Romance|Comedy,Jensen Farley Pictures|Barry & Enright Productions,1981
699,tt0082398,28000000,195312802,For Your Eyes Only,Roger Moore|Carole Bouquet|Chaim Topol|Lynn-Holly Johnson|Julian Glover,127,Adventure|Action|Thriller,Eon Productions|Metro-Goldwyn-Mayer (MGM),1981
10948,tt0082406,12000000,29800000,The Fox and the Hound,Mickey Rooney|Kurt Russell|Pearl Bailey|Jack Albertson|Sandy Duncan,82,Adventure|Animation|Drama|Family,Walt Disney Productions,1981
8810,tt0082694,2000000,24600832,Mad Max 2,Mel Gibson|Bruce Spence|Michael Preston|Max Phipps|Vernon Wells,95,Adventure|Action|Thriller|Science Fiction,Kennedy Miller Productions,1981
10156,tt0082517,11000000,31672907,History of the World: Part I,Mel Brooks|Dom DeLuise|Madeline Kahn|Harvey Korman|Cloris Leachman,92,Comedy,Twentieth Century Fox Film Corporation|Brooksfilms,1981
814,tt0082010,10000000,31973249,An American Werewolf in London,David Naughton|Jenny Agutter|Griffin Dunne|John Woodvine|Lila Kaye,97,Horror|Comedy,Universal Pictures|Guber/Peters Company|American Werewolf Inc.|Lyncanthrope Films,1981
764,tt0083907,350000,29400000,The Evil Dead,Bruce Campbell|Ellen Sandweiss|Richard DeManincor|Betsy Baker|Theresa Tilly,85,Horror,Renaissance Pictures,1981
1103,tt0082340,6000000,50000000,Escape from New York,Kurt Russell|Lee Van Cleef|Ernest Borgnine|Donald Pleasence|Isaac Hayes,99,Science Fiction|Action,AVCO Embassy Pictures|Goldcrest Films International|International Film Investors|City Film,1981
9443,tt0082158,5500000,58972904,Chariots of Fire,Ben Cross|Ian Charleson|Cheryl Campbell|Alice Krige|Nigel Havers,123,Drama|History,"Twentieth Century Fox Film Corporation|Warner Bros.|Enigma Productions|The Ladd Company|Allied Stars, Ltd.",1981
9725,tt0082418,1250000,21722776,Friday the 13th Part 2,Amy Steel|John Furey|Adrienne King|Kirsten Baker|Betsy Palmer,87,Horror|Thriller,Paramount Pictures,1981
11281,tt0082495,2500000,25533818,Halloween II,Jamie Lee Curtis|Donald Pleasence|Charles Cyphers|Jeffrey Kramer|Lance Guest,92,Horror|Thriller,Universal Pictures,1981
13665,tt0082031,7000000,95461682,Arthur,Dudley Moore|Liza Minnelli|John Gielgud|Geraldine Fitzgerald|Jill Eikenberry,97,Comedy|Drama|Romance,Orion Pictures,1981
43089,tt0083000,1750000,100000,Road Games,Stacy Keach|Jamie Lee Curtis|Marion Edward|Grant Page|Thaddeus Smith,101,Thriller|Horror|Mystery,Essaness Pictures|Quest,1981
10246,tt0084522,4000000,125728258,Porky's,Dan Monahan|Mark Herrier|Wyatt Knight|Cyril O'Reilly|Tony Ganios,94,Comedy,Melvin Simon Productions|Astral Bellevue PathÃ©,1981
18254,tt0082979,32000000,40382659,Reds,Warren Beatty|Diane Keaton|Edward Herrmann|Jack Nicholson|Jerzy Kosinski,195,Drama|History,Barclays Mercantile Industrial Finance|JRS Productions,1981
11286,tt0082136,18000000,72179579,The Cannonball Run,Burt Reynolds|Roger Moore|Farrah Fawcett|Dean Martin|Dom DeLuise,95,Comedy,Eurasia Investments,1981
19429,tt0081974,12000000,40716963,Absence of Malice,Paul Newman|Sally Field|Bob Balaban|Melinda Dillon|Luther Adler,116,Drama|Romance|Thriller,Columbia Pictures Corporation|Mirage Enterprises,1981
36819,tt0081633,5000000,42365581,Time Bandits,John Cleese|Sean Connery|Shelley Duvall|Katherine Helmond|Ian Holm,116,Family|Fantasy|Science Fiction|Adventure|Comedy,Handmade Films Ltd.,1981
9538,tt0081455,4100000,14225876,Scanners,Stephen Lack|Jennifer O'Neill|Michael Ironside|Patrick McGoohan|Lawrence Dane,103,Horror|Science Fiction|Thriller,Canadian Film Development Corporation (CFDC)|Filmplan|Victor Solnicki Productions,1981
10890,tt0083131,10000000,85300000,Stripes,Bill Murray|Harold Ramis|Warren Oates|P.J. Soles|Sean Young,106,Action|Comedy,Columbia Pictures Industries,1981
10540,tt0082869,16000000,17374595,Outland,Sean Connery|Peter Boyle|Frances Sternhagen|James Sikking|Kika Markham,112,Science Fiction,The Ladd Company|Outland Productions,1981
24274,tt0082242,3000000,216166,Dead & Buried,James Farentino|Melody Anderson|Jack Albertson|Nancy Locke|Robert Englund,94,Horror|Mystery,Barclays Mercantile Industrial Finance,1981
11644,tt0082085,18000000,12000000,Blow Out,John Travolta|Nancy Allen|John Lithgow|Dennis Franz|Peter Boyden,108,Drama|Mystery|Thriller,Cinema 77,1981
848,tt0082288,18000000,6000000,Dragonslayer,Peter MacNicol|Caitlin Clarke|Ralph Richardson|John Hallam|Peter Eyre,108,Fantasy,Paramount Pictures|Walt Disney Productions,1981
11298,tt0082533,1000000,17985893,The Howling,Patrick Macnee|Dennis Dugan|Christopher Stone|Belinda Balaski|Kevin McCarthy,91,Drama|Horror,AVCO Embassy Pictures|International Film Investors|Wescom Productions,1981
21610,tt0082817,5000000,19905359,Nighthawks,Sylvester Stallone|Rutger Hauer|Billy Dee Williams|Lindsay Wagner|Persis Khambatta,99,Action|Crime|Thriller,Universal Pictures|Martin Poll Productions|The Production Company,1981
10627,tt0083169,14000000,35856053,Taps,George C. Scott|Timothy Hutton|Ronny Cox|Sean Penn|Tom Cruise,126,Drama,Twentieth Century Fox Film Corporation,1981
10323,tt0082186,15000000,41092328,Clash of the Titans,Laurence Olivier|Claire Bloom|Maggie Smith|Jack Gwillim|Harry Hamlin,118,Adventure|Fantasy|Family,Metro-Goldwyn-Mayer (MGM)|Peerford Ltd.,1981
19507,tt0082801,8500000,29916207,Neighbors,John Belushi|Kathryn Walker|Cathy Moriarty|Dan Aykroyd|Tim Kazurinsky,94,Comedy,Columbia Pictures,1981
602,tt0116629,75000000,816969268,Independence Day,Will Smith|Bill Pullman|Jeff Goldblum|Mary McDonnell|Judd Hirsch,145,Action|Adventure|Science Fiction,Twentieth Century Fox Film Corporation|Centropolis Entertainment,1996
954,tt0117060,80000000,457696359,Mission: Impossible,Tom Cruise|Jon Voight|Emmanuelle BÃ©art|Henry Czerny|Jean Reno,110,Adventure|Action|Thriller,Paramount Pictures|Cruise/Wagner Productions,1996
627,tt0117951,4000000,16491080,Trainspotting,Ewan McGregor|Ewen Bremner|Jonny Lee Miller|Robert Carlyle|Kelly Macdonald,93,Drama|Crime,Channel Four Films|Noel Gay Motion Picture Company|Figment Films,1996
275,tt0116282,7000000,60611975,Fargo,William H. Macy|Frances McDormand|Steve Buscemi|Peter Stormare|Kristin RudrÃ¼d,98,Crime|Drama|Thriller,PolyGram Filmed Entertainment|Working Title Films,1996
9802,tt0117500,75000000,335062621,The Rock,Sean Connery|Nicolas Cage|Ed Harris|John Spencer|David Morse,136,Action|Adventure|Thriller,Hollywood Pictures|Don Simpson/Jerry Bruckheimer Films,1996
75,tt0116996,70000000,101371017,Mars Attacks!,Jack Nicholson|Glenn Close|Annette Bening|Pierce Brosnan|Danny DeVito,106,Comedy|Fantasy|Science Fiction,Tim Burton Productions,1996
454,tt0117509,14500000,147298761,Romeo + Juliet,Leonardo DiCaprio|Claire Danes|John Leguizamo|Harold Perrineau|Pete Postlethwaite,120,Drama|Romance,Bazmark Films|Twentieth Century Fox Film Corporation,1996
10545,tt0116583,100000000,100138851,The Hunchback of Notre Dame,Tom Hulce|Demi Moore|Heidi Mollenhauer|Tony Jay|Kevin Kline,91,Family|Fantasy|Animation,Walt Disney Pictures,1996
2300,tt0117705,80000000,230000000,Space Jam,Michael Jordan|Wayne Knight|Billy West|Dee Bradley Baker|Theresa Randle,88,Animation|Comedy|Drama|Family|Fantasy,Warner Bros. Family Entertainment|Northern Lights Entertainment|Courtside Seats Productions,1996
9268,tt0116213,100000000,242295562,Eraser,Arnold Schwarzenegger|James Caan|Vanessa Williams|James Coburn|Robert Pastorelli,115,Action|Drama|Mystery|Thriller,Kopelson Entertainment|Warner Bros.,1996
11674,tt0115433,54000000,320689294,101 Dalmatians,Glenn Close|Jeff Daniels|Joely Richardson|Joan Plowright|Hugh Laurie,103,Comedy|Family,Walt Disney Pictures|Great Oaks Entertainment,1996
9294,tt0117333,32000000,152036382,Phenomenon,John Travolta|Kyra Sedgwick|Forest Whitaker|Robert Duvall|Jeffrey DeMunn,123,Drama|Fantasy|Romance|Science Fiction,Touchstone Pictures,1996
755,tt0116367,19000000,25836616,From Dusk Till Dawn,George Clooney|Quentin Tarantino|Harvey Keitel|Juliette Lewis|Ernest Liu,108,Horror|Action|Thriller|Crime,A Band Apart|Dimension Films|Los Hooligans Productions|Miramax,1996
1645,tt0117913,40000000,152266007,A Time to Kill,Matthew McConaughey|Sandra Bullock|Samuel L. Jackson|Kevin Spacey|Oliver Platt,149,Crime|Drama|Thriller,Regency Enterprises|Warner Bros.,1996
199,tt0117731,46000000,150000000,Star Trek: First Contact,James Cromwell|Alfre Woodard|Alice Krige|Neal McDonough|Patrick Stewart,111,Science Fiction|Action|Adventure|Thriller,Paramount Pictures,1996
9614,tt0116483,12000000,41205099,Happy Gilmore,Adam Sandler|Christopher McDonald|Julie Bowen|Frances Bay|Carl Weathers,92,Comedy,Universal Pictures|Brillstein-Grey Entertainment|Robert Simonds Productions,1996
9279,tt0116705,60000000,129832389,Jingle All the Way,Arnold Schwarzenegger|Phil Hartman|Sinbad|Rita Wilson|Jake Lloyd,89,Comedy|Family,Twentieth Century Fox Film Corporation|1492 Pictures,1996
4232,tt0117571,14000000,173046663,Scream,David Arquette|Neve Campbell|Courteney Cox|Matthew Lillard|Rose McGowan,111,Crime|Horror|Mystery,Woods Entertainment|Dimension Films,1996
11412,tt0116908,65000000,89456761,The Long Kiss Goodnight,Geena Davis|Samuel L. Jackson|Yvonne Zima|Craig Bierko|Tom Amandes,120,Action|Crime|Drama|Mystery|Thriller,New Line Cinema|Forge|The Steve Tisch Company,1996
9390,tt0116695,50000000,273552592,Jerry Maguire,Tom Cruise|Cuba Gooding Jr.|RenÃ©e Zellweger|Kelly Preston|Alison Armitage,139,Comedy|Drama|Romance,Gracie Films|TriStar Pictures,1996
10830,tt0117008,36000000,33459416,Matilda,Mara Wilson|Danny DeVito|Embeth Davidtz|Rhea Perlman|Pam Ferris,98,Comedy|Family|Fantasy,Jersey Films|TriStar Pictures,1996
8840,tt0116136,57000000,115267375,DragonHeart,Dennis Quaid|David Thewlis|Pete Postlethwaite|Dina Meyer|Julie Christie,103,Fantasy,Universal Pictures,1996
9327,tt0117218,54000000,128769345,The Nutty Professor,Eddie Murphy|Jada Pinkett Smith|James Coburn|Larry Miller|Dave Chappelle,95,Fantasy|Comedy|Romance|Science Fiction,Imagine Entertainment|Universal Pictures,1996
11228,tt0116040,80000000,159212469,Daylight,Sylvester Stallone|Amy Brenneman|Viggo Mortensen|Dan Hedaya|Jay O. Sanders,115,Action|Adventure|Thriller,Universal Pictures|Davis Entertainment,1996
9103,tt0117420,30000000,57400547,The Quest,Jean-Claude Van Damme|Roger Moore|James Remar|Jack McGee|Louis Mandylor,95,Action|Adventure,Universal Pictures|Signature Pictures|MDP Worldwide|Selima Films AVV,1996
12123,tt0115857,50000000,60209334,Chain Reaction,Keanu Reeves|Morgan Freeman|Rachel Weisz|Fred Ward|Kevin Dunn,107,Adventure,"Twentieth Century Fox Film Corporation|Chicago Pacific Entertainment|Zanuck Company, The",1996
409,tt0116209,27000000,231976425,The English Patient,Ralph Fiennes|Juliette Binoche|Willem Dafoe|Kristin Scott Thomas|Naveen Andrews,162,Drama|Romance|War,Tiger Moth Productions|Miramax,1996
2320,tt0116253,55000000,121969216,Executive Decision,Kurt Russell|Steven Seagal|Halle Berry|John Leguizamo|Oliver Platt,133,Action|Adventure|Drama|Thriller,Silver Pictures|Warner Bros.,1996
664,tt0117998,92000000,494471524,Twister,Helen Hunt|Bill Paxton|Cary Elwes|Jami Gertz|Philip Seymour Hoffman,113,Action|Adventure|Drama,Universal Pictures|Amblin Entertainment|Warner Bros.|Constant c Productions,1996
3595,tt0117438,80000000,309492681,Ransom,Mel Gibson|Gary Sinise|Delroy Lindo|Rene Russo|Lili Taylor,117,Action|Thriller,Touchstone Pictures,1996
9894,tt0115798,47000000,102825796,The Cable Guy,Jim Carrey|Matthew Broderick|Leslie Mann|Jack Black|George Segal,96,Comedy|Drama|Thriller,Columbia Pictures Corporation,1996
819,tt0117665,44000000,165615285,Sleepers,Robert De Niro|Brad Pitt|Kevin Bacon|Jason Patric|Ron Eldard,147,Crime|Drama|Thriller,Propaganda Films|Warner Bros.|Baltimore Pictures,1996
10779,tt0116365,30000000,29359216,The Frighteners,Michael J. Fox|Jeffrey Combs|Jake Busey|Chi McBride|Trini Alvarado,110,Horror|Comedy,WingNut Films|Universal Pictures,1996
9208,tt0115759,50000000,150270147,Broken Arrow,John Travolta|Christian Slater|Samantha Mathis|Delroy Lindo|Bob Gunton,108,Action|Adventure|Drama|Thriller,Twentieth Century Fox Film Corporation|WCG Entertainment Productions|Mark Gordon Productions,1996
10061,tt0116225,50000000,42277365,Escape from L.A.,Kurt Russell|Stacy Keach|Steve Buscemi|Pam Grier|Cliff Robertson,97,Action|Adventure|Science Fiction|Thriller,Paramount Pictures|Rysher Entertainment,1996
1630,tt0117318,36000000,20300385,The People vs. Larry Flynt,Woody Harrelson|Courtney Love|Edward Norton|Brett Harrelson|Donna Hanover,129,Drama,Sony Pictures,1996
10547,tt0115571,25000000,14048372,The Arrival,Charlie Sheen|Lindsay Crouse|Richard Schiff|Ron Silver|Teri Polo,115,Action|Mystery|Science Fiction|Thriller,Live Entertainment|Steelwork Films|Mediaworks,1996
9303,tt0115736,4500000,7011317,Bound,Jennifer Tilly|Gina Gershon|Joe Pantoliano|John P. Ryan|Christopher Meloni,108,Romance|Drama|Thriller|Crime,Dino De Laurentiis Company|Spelling Films,1996
10218,tt0117802,200000,4505922,Swingers,Jon Favreau|Vince Vaughn|Ron Livingston|Patrick Van Horn|Alex DÃ©sert,94,Comedy|Romance,Miramax Films|Independent Pictures (II)|The Alfred Shay Company Inc.,1996
9879,tt0117765,50000000,113309743,Striptease,Demi Moore|Burt Reynolds|Armand Assante|Ving Rhames|Robert Patrick,115,Drama|Thriller|Crime,Columbia Pictures|Castle Rock Entertainment,1996
9566,tt0116277,55000000,18626419,The Fan,Robert De Niro|Wesley Snipes|Ellen Barkin|John Leguizamo|Benicio del Toro,116,Drama|Mystery|Thriller,TriStar Pictures|Mandalay Entertainment,1996
7095,tt0116669,45000000,58620973,Jack,Robin Williams|Diane Lane|Brian Kerwin|Jennifer Lopez|Bill Cosby,113,Comedy|Drama|Science Fiction,American Zoetrope|Hollywood Pictures|Great Oaks Entertainment,1996
1592,tt0117381,30000000,102616183,Primal Fear,Richard Gere|Edward Norton|Laura Linney|John Mahoney|Frances McDormand,129,Crime|Drama|Mystery|Thriller,Paramount Pictures,1996
10684,tt0115956,46000000,100860818,Courage Under Fire,Denzel Washington|Meg Ryan|Lou Diamond Phillips|Matt Damon|Michael Moriarty,117,Drama|Thriller|Mystery|War,Fox 2000 Pictures,1996
9400,tt0117603,9000000,41590886,Set  It Off,Jada Pinkett Smith|Queen Latifah|Vivica A. Fox|Kimberly Elise|Blair Underwood,118,Drama|Action|Crime,New Line Cinema,1996
9100,tt0115963,15000000,24769466,The Craft,Fairuza Balk|Neve Campbell|Robin Tunney|Rachel True|Skeet Ulrich,101,Fantasy|Drama|Horror|Thriller,Columbia Pictures,1996
